Shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
7048,7048,2024-12-03,,DTDC,Returned
7049,7049,2024-01-08,2024-01-16,Delhivery,Delivered
7050,7050,2024-02-14,,BlueDart,In Transit
7051,7051,2024-03-11,,BlueDart,Delivered
7052,7052,2024-12-05,,Ecom Express,Returned
7053,7053,2024-10-10,,Delhivery,In Transit
7054,7054,2024-05-01,,Delhivery,Delivered
7055,7055,2024-03-22,2024-03-28,Ecom Express,Delivered
7056,7056,2024-07-15,,DTDC,In Transit
7057,7057,2024-02-22,2024-02-25,BlueDart,Returned
7058,7058,2024-05-02,,Ecom Express,In Transit
7059,7059,2024-03-09,,DTDC,Returned
7060,7060,2024-09-06,,BlueDart,Delivered
7061,7061,2024-01-16,,BlueDart,Returned
7062,7062,2024-06-16,,Delhivery,In Transit
7063,7063,2024-11-23,,DTDC,In Transit
7064,7064,2024-01-21,,Ecom Express,Delivered
7065,7065,2024-08-22,,Ecom Express,Returned
7066,7066,2024-10-10,,Ecom Express,In Transit
7067,7067,2024-02-27,,DTDC,Returned
7068,7068,2024-01-24,,Ecom Express,In Transit
7069,7069,2024-05-21,2024-05-24,Delhivery,Delivered
7070,7070,2024-05-10,,DTDC,Returned
7071,7071,2024-10-28,2024-10-31,BlueDart,Delivered
7072,7072,2024-10-05,,Delhivery,Delivered
7073,7073,2024-01-07,,DTDC,Delivered
7074,7074,2024-09-24,,Ecom Express,In Transit
7075,7075,2024-09-19,,Delhivery,Delivered
7076,7076,2024-08-28,,Ecom Express,Delivered
7077,7077,2024-06-23,,BlueDart,Delivered
7078,7078,2024-09-06,,Delhivery,In Transit
7079,7079,2024-07-20,2024-07-26,Ecom Express,Delivered
7080,7080,2024-11-02,2024-11-08,BlueDart,Delivered
7081,7081,2024-03-21,,Ecom Express,Delivered
7082,7082,2024-03-01,2024-03-11,BlueDart,In Transit
7083,7083,2024-09-26,2024-10-04,Ecom Express,In Transit
7084,7084,2024-08-28,,BlueDart,In Transit
7085,7085,2024-05-13,,Delhivery,Returned
7086,7086,2024-03-24,,DTDC,Delivered
7087,7087,2024-11-26,,DTDC,Returned
7088,7088,2024-12-03,,Delhivery,Delivered
7089,7089,2024-12-22,2024-12-27,DTDC,Delivered
7090,7090,2024-10-30,,BlueDart,In Transit
7091,7091,2024-02-07,,BlueDart,Returned
7092,7092,2024-07-07,,BlueDart,Returned
7093,7093,2024-10-06,2024-10-11,Ecom Express,In Transit
7094,7094,2024-10-21,,DTDC,Returned
7095,7095,2024-04-11,,Ecom Express,In Transit
7096,7096,2024-06-13,,BlueDart,In Transit
7097,7097,2024-02-10,,DTDC,In Transit
7098,7098,2024-06-23,,BlueDart,In Transit
7099,7099,2024-04-08,,Delhivery,Delivered
7100,7100,2024-11-17,,Ecom Express,Delivered
7101,7101,2024-02-26,,DTDC,In Transit
7102,7102,2024-02-20,,BlueDart,In Transit
7103,7103,2024-05-12,,DTDC,In Transit
7104,7104,2024-09-30,,DTDC,Delivered
7105,7105,2024-05-05,2024-05-10,Delhivery,Delivered
7106,7106,2024-04-16,,DTDC,Delivered
7107,7107,2024-08-06,,DTDC,Delivered
7108,7108,2024-08-14,,BlueDart,Returned
7109,7109,2024-07-15,2024-07-20,Delhivery,Delivered
7110,7110,2024-01-10,,DTDC,In Transit
7111,7111,2024-03-21,2024-03-26,BlueDart,Delivered
7112,7112,2024-07-10,,Delhivery,Delivered
7113,7113,2024-11-29,,DTDC,Delivered
7114,7114,2024-03-10,,BlueDart,In Transit
7115,7115,2024-07-05,2024-07-14,Ecom Express,In Transit
7116,7116,2024-01-02,2024-01-10,BlueDart,Delivered
7117,7117,2024-06-10,,DTDC,Returned
7118,7118,2024-04-12,2024-04-19,Delhivery,Returned
7119,7119,2024-11-10,,BlueDart,Delivered
7120,7120,2024-12-16,,DTDC,Delivered
7121,7121,2024-04-29,,DTDC,In Transit
7122,7122,2024-11-06,,BlueDart,In Transit
7123,7123,2024-11-24,,BlueDart,Returned
7124,7124,2024-12-11,,BlueDart,In Transit
7125,7125,2024-10-02,2024-10-05,Delhivery,Returned
7126,7126,2024-11-19,2024-11-29,BlueDart,Returned
7127,7127,2024-11-26,,Delhivery,In Transit
7128,7128,2024-03-16,2024-03-20,Delhivery,In Transit
7129,7129,2024-05-12,,DTDC,In Transit
7130,7130,2024-03-26,,DTDC,In Transit
7131,7131,2024-10-04,,BlueDart,Delivered
7132,7132,2024-10-23,2024-10-28,Ecom Express,Delivered
7133,7133,2024-03-22,,Ecom Express,Delivered
7134,7134,2024-09-11,,Ecom Express,In Transit
7135,7135,2024-10-31,2024-11-05,Delhivery,In Transit
7136,7136,2024-12-14,,Ecom Express,Returned
7137,7137,2024-08-05,,Delhivery,Delivered
7138,7138,2024-05-07,,Delhivery,Returned
7139,7139,2024-02-01,,Ecom Express,Delivered
7140,7140,2024-03-11,,BlueDart,In Transit
7141,7141,2024-03-30,,BlueDart,In Transit
7142,7142,2024-04-08,,Delhivery,In Transit
7143,7143,2024-10-11,2024-10-21,BlueDart,Returned
7144,7144,2024-02-04,,DTDC,Delivered
7145,7145,2024-03-30,,Ecom Express,Delivered
7146,7146,2024-08-05,,BlueDart,Returned
7147,7147,2024-10-20,,Ecom Express,Delivered
7148,7148,2024-02-21,,Delhivery,In Transit
7149,7149,2024-10-05,,DTDC,Returned
7150,7150,2024-03-10,2024-03-16,DTDC,Delivered
7151,7151,2024-05-18,2024-05-24,Delhivery,In Transit
7152,7152,2024-03-21,,Ecom Express,In Transit
7153,7153,2024-04-07,2024-04-11,BlueDart,Returned
7154,7154,2024-03-12,,DTDC,Delivered
7155,7155,2024-09-30,2024-10-04,DTDC,In Transit
7156,7156,2024-11-13,,Ecom Express,In Transit
7157,7157,2024-07-26,,Delhivery,Delivered
7158,7158,2024-01-21,,BlueDart,In Transit
7159,7159,2024-01-14,2024-01-23,Delhivery,Delivered
7160,7160,2024-05-04,,Delhivery,Returned
7161,7161,2024-12-10,,Ecom Express,Delivered
7162,7162,2024-05-01,2024-05-09,DTDC,Returned
7163,7163,2024-01-18,,Delhivery,In Transit
7164,7164,2024-05-09,2024-05-12,Delhivery,Delivered
7165,7165,2024-07-23,,DTDC,Returned
7166,7166,2024-05-23,,Ecom Express,Returned
7167,7167,2024-11-16,,BlueDart,Delivered
7168,7168,2024-10-15,,Ecom Express,In Transit
7169,7169,2024-05-02,,DTDC,Delivered
7170,7170,2024-06-19,2024-06-22,DTDC,Delivered
7171,7171,2024-09-11,,DTDC,In Transit
7172,7172,2024-05-20,,DTDC,Delivered
7173,7173,2024-10-07,,DTDC,Delivered
7174,7174,2024-04-20,,Delhivery,In Transit
7175,7175,2024-03-17,2024-03-26,DTDC,Delivered
7176,7176,2024-12-10,,BlueDart,In Transit
7177,7177,2024-03-13,,DTDC,Delivered
7178,7178,2024-12-01,2024-12-11,DTDC,Delivered
7179,7179,2024-01-21,2024-01-26,Ecom Express,Returned
7180,7180,2024-02-20,,BlueDart,Delivered
7181,7181,2024-03-20,2024-03-26,DTDC,In Transit
7182,7182,2024-08-24,,Delhivery,Delivered
7183,7183,2024-11-06,2024-11-15,Delhivery,Delivered
7184,7184,2024-10-19,,DTDC,Returned
7185,7185,2024-06-02,,DTDC,In Transit
7186,7186,2024-10-17,,DTDC,Delivered
7187,7187,2024-10-03,2024-10-09,Ecom Express,In Transit
7188,7188,2024-03-11,2024-03-18,Delhivery,Returned
7189,7189,2024-01-27,2024-02-05,BlueDart,In Transit
7190,7190,2024-03-08,,DTDC,Returned
7191,7191,2024-10-31,,Delhivery,Returned
7192,7192,2024-09-26,,DTDC,Returned
7193,7193,2024-06-04,,BlueDart,Delivered
7194,7194,2024-11-18,,BlueDart,Returned
7195,7195,2024-04-30,,BlueDart,In Transit
7196,7196,2024-10-20,,Delhivery,In Transit
7197,7197,2024-02-06,,Delhivery,Delivered
7198,7198,2024-05-21,2024-05-31,DTDC,In Transit
7199,7199,2024-07-19,,Ecom Express,In Transit
7200,7200,2024-08-15,2024-08-25,Delhivery,Delivered
7201,7201,2024-09-27,,BlueDart,Returned
7202,7202,2024-01-06,,Ecom Express,In Transit
7203,7203,2024-04-21,,DTDC,Returned
7204,7204,2024-04-15,,Delhivery,Delivered
7205,7205,2024-08-26,,Delhivery,Delivered
7206,7206,2024-08-05,,DTDC,Delivered
7207,7207,2024-08-10,,DTDC,In Transit
7208,7208,2024-09-12,,Delhivery,In Transit
7209,7209,2024-03-23,,DTDC,Returned
7210,7210,2024-05-05,2024-05-10,Delhivery,In Transit
7211,7211,2024-12-10,,DTDC,Returned
7212,7212,2024-04-15,,DTDC,Delivered
7213,7213,2024-08-18,,Ecom Express,Returned
7214,7214,2024-04-07,,DTDC,Delivered
7215,7215,2024-04-30,,Delhivery,Delivered
7216,7216,2024-01-06,,Delhivery,Returned
7217,7217,2024-05-25,,BlueDart,Delivered
7218,7218,2024-06-19,,BlueDart,Delivered
7219,7219,2024-09-23,2024-09-27,Ecom Express,Delivered
7220,7220,2024-11-08,,DTDC,In Transit
7221,7221,2024-05-13,,Ecom Express,Returned
7222,7222,2024-03-22,2024-03-28,BlueDart,In Transit
7223,7223,2024-11-13,,Ecom Express,In Transit
7224,7224,2024-07-11,,Ecom Express,In Transit
7225,7225,2024-01-05,2024-01-14,DTDC,Returned
7226,7226,2024-12-16,2024-12-26,Ecom Express,Delivered
7227,7227,2024-05-12,2024-05-18,BlueDart,Returned
7228,7228,2024-01-28,,DTDC,In Transit
7229,7229,2024-08-09,,DTDC,Delivered
7230,7230,2024-04-18,,BlueDart,Delivered
7231,7231,2024-01-02,2024-01-06,Ecom Express,Returned
7232,7232,2024-11-30,,DTDC,Delivered
7233,7233,2024-11-19,,DTDC,Delivered
7234,7234,2024-01-15,,Delhivery,In Transit
7235,7235,2024-11-12,2024-11-18,Delhivery,Returned
7236,7236,2024-03-19,,Delhivery,Delivered
7237,7237,2024-01-23,,DTDC,Delivered
7238,7238,2024-06-26,2024-07-02,DTDC,In Transit
7239,7239,2024-06-29,,Ecom Express,Returned
7240,7240,2024-09-06,,Delhivery,In Transit
7241,7241,2024-04-29,2024-05-08,Delhivery,Returned
7242,7242,2024-07-17,,Ecom Express,Returned
7243,7243,2024-02-09,,Ecom Express,In Transit
7244,7244,2024-05-11,2024-05-15,Ecom Express,Delivered
7245,7245,2024-05-23,,Delhivery,Returned
7246,7246,2024-04-02,2024-04-09,DTDC,Returned
7247,7247,2024-07-07,,BlueDart,Delivered
7248,7248,2024-01-20,,Delhivery,Delivered
7249,7249,2024-07-09,,Delhivery,Delivered
7250,7250,2024-02-04,,BlueDart,Delivered
7251,7251,2024-04-16,,Delhivery,Delivered
7252,7252,2024-11-02,,Ecom Express,In Transit
7253,7253,2024-02-04,2024-02-13,BlueDart,Returned
7254,7254,2024-04-27,,BlueDart,In Transit
7255,7255,2024-12-06,,BlueDart,Delivered
7256,7256,2024-07-23,2024-07-26,Delhivery,In Transit
7257,7257,2024-03-09,,Delhivery,In Transit
7258,7258,2024-04-21,2024-04-30,BlueDart,Returned
7259,7259,2024-02-29,,Delhivery,In Transit
7260,7260,2024-07-29,2024-08-01,Delhivery,Delivered
7261,7261,2024-03-22,2024-03-26,DTDC,Delivered
7262,7262,2024-11-27,,DTDC,Returned
7263,7263,2024-09-29,,BlueDart,Delivered
7264,7264,2024-04-23,,DTDC,In Transit
7265,7265,2024-12-01,2024-12-08,Ecom Express,Returned
7266,7266,2024-08-20,,Ecom Express,In Transit
7267,7267,2024-02-11,,BlueDart,Delivered
7268,7268,2024-06-08,,BlueDart,In Transit
7269,7269,2024-09-06,,Delhivery,Delivered
7270,7270,2024-01-22,,Delhivery,In Transit
7271,7271,2024-03-12,,Delhivery,Returned
7272,7272,2024-09-09,,Ecom Express,Delivered
7273,7273,2024-10-16,,DTDC,Delivered
7274,7274,2024-10-06,,DTDC,In Transit
7275,7275,2024-10-29,,Delhivery,Delivered
7276,7276,2024-01-31,,Ecom Express,Returned
7277,7277,2024-12-02,,Ecom Express,In Transit
7278,7278,2024-03-20,,Delhivery,Returned
7279,7279,2024-12-26,,DTDC,Returned
7280,7280,2024-09-20,,Ecom Express,Returned
7281,7281,2024-05-21,,Delhivery,Returned
7282,7282,2024-07-21,,DTDC,Delivered
7283,7283,2024-03-15,,Ecom Express,Returned
7284,7284,2024-07-12,2024-07-15,BlueDart,In Transit
7285,7285,2024-12-02,,DTDC,Delivered
7286,7286,2024-09-30,,DTDC,Delivered
7287,7287,2024-12-09,,BlueDart,Delivered
7288,7288,2024-09-14,,Delhivery,In Transit
7289,7289,2024-11-13,2024-11-21,Ecom Express,In Transit
7290,7290,2024-10-15,,DTDC,Returned
7291,7291,2024-12-06,2024-12-09,BlueDart,Delivered
7292,7292,2024-04-10,2024-04-19,DTDC,In Transit
7293,7293,2024-11-28,,Delhivery,In Transit
7294,7294,2024-03-08,,Delhivery,In Transit
7295,7295,2024-09-24,,Ecom Express,Delivered
7296,7296,2024-11-16,,BlueDart,Returned
7297,7297,2024-05-21,,BlueDart,Returned
7298,7298,2024-01-15,,BlueDart,Returned
7299,7299,2024-02-12,,DTDC,Returned
7300,7300,2024-07-01,,Ecom Express,Returned
7301,7301,2024-04-20,,Ecom Express,In Transit
7302,7302,2024-12-08,,Ecom Express,Returned
7303,7303,2024-11-04,2024-11-10,BlueDart,In Transit
7304,7304,2024-10-08,,Ecom Express,In Transit
7305,7305,2024-05-30,,BlueDart,In Transit
7306,7306,2024-02-23,2024-02-27,BlueDart,In Transit
7307,7307,2024-06-22,,Delhivery,Delivered
7308,7308,2024-10-28,2024-11-04,Delhivery,Returned
7309,7309,2024-09-29,,BlueDart,Returned
7310,7310,2024-12-04,,BlueDart,Returned
7311,7311,2024-12-17,2024-12-22,DTDC,In Transit
7312,7312,2024-06-04,,BlueDart,In Transit
7313,7313,2024-07-26,,Ecom Express,Delivered
7314,7314,2024-02-28,,DTDC,Returned
7315,7315,2024-12-23,2024-12-31,BlueDart,Delivered
7316,7316,2024-08-04,2024-08-10,BlueDart,Delivered
7317,7317,2024-05-19,,Delhivery,Returned
7318,7318,2024-06-16,,DTDC,In Transit
7319,7319,2024-10-27,2024-11-01,Ecom Express,Returned
7320,7320,2024-02-11,,DTDC,Returned
7321,7321,2024-12-05,,DTDC,In Transit
7322,7322,2024-07-08,,DTDC,Delivered
7323,7323,2024-07-09,2024-07-15,Ecom Express,In Transit
7324,7324,2024-01-01,2024-01-06,DTDC,Delivered
7325,7325,2024-11-20,,Ecom Express,Returned
7326,7326,2024-04-03,,BlueDart,In Transit
7327,7327,2024-02-07,,Delhivery,Delivered
7328,7328,2024-06-12,,Delhivery,Delivered
7329,7329,2024-12-03,2024-12-07,DTDC,Returned
7330,7330,2024-05-13,2024-05-21,Ecom Express,Delivered
7331,7331,2024-02-24,,Ecom Express,In Transit
7332,7332,2024-03-27,,Delhivery,Returned
7333,7333,2024-02-27,,DTDC,In Transit
7334,7334,2024-05-03,,Ecom Express,In Transit
7335,7335,2024-11-09,,DTDC,In Transit
7336,7336,2024-05-27,2024-06-05,Delhivery,Returned
7337,7337,2024-06-26,2024-06-30,BlueDart,Delivered
7338,7338,2024-06-07,,DTDC,In Transit
7339,7339,2024-07-04,,BlueDart,In Transit
7340,7340,2024-02-29,2024-03-08,BlueDart,Returned
7341,7341,2024-09-28,,BlueDart,Returned
7342,7342,2024-05-15,,Delhivery,Delivered
7343,7343,2024-11-22,,Delhivery,In Transit
7344,7344,2024-07-08,,Delhivery,Delivered
7345,7345,2024-11-07,,Delhivery,In Transit
7346,7346,2024-09-05,,DTDC,In Transit
7347,7347,2024-04-15,,Ecom Express,In Transit
7348,7348,2024-06-25,,Delhivery,Returned
7349,7349,2024-11-25,2024-11-30,DTDC,In Transit
7350,7350,2024-11-19,2024-11-23,Ecom Express,Returned
7351,7351,2024-10-22,,Ecom Express,Delivered
7352,7352,2024-01-11,,Delhivery,Delivered
7353,7353,2024-01-15,,Ecom Express,In Transit
7354,7354,2024-10-28,2024-11-01,Delhivery,In Transit
7355,7355,2024-11-26,,Delhivery,Returned
7356,7356,2024-03-18,,Ecom Express,In Transit
7357,7357,2024-01-13,,Ecom Express,Delivered
7358,7358,2024-04-18,2024-04-25,BlueDart,In Transit
7359,7359,2024-12-03,,Ecom Express,Returned
7360,7360,2024-03-02,2024-03-06,Ecom Express,In Transit
7361,7361,2024-12-10,2024-12-13,Delhivery,Delivered
7362,7362,2024-07-21,,Delhivery,In Transit
7363,7363,2024-08-31,2024-09-05,DTDC,Delivered
7364,7364,2024-08-10,,BlueDart,Delivered
7365,7365,2024-04-08,,Ecom Express,Delivered
7366,7366,2024-10-19,,Delhivery,Delivered
7367,7367,2024-05-21,2024-05-30,BlueDart,Delivered
7368,7368,2024-02-24,,Delhivery,Returned
7369,7369,2024-01-02,,Ecom Express,In Transit
7370,7370,2024-04-09,,BlueDart,Returned
7371,7371,2024-03-02,,BlueDart,In Transit
7372,7372,2024-04-22,,Delhivery,Returned
7373,7373,2024-07-17,,Delhivery,In Transit
7374,7374,2024-08-14,,DTDC,Delivered
7375,7375,2024-08-06,,Ecom Express,Delivered
7376,7376,2024-12-06,,BlueDart,Returned
7377,7377,2024-12-17,2024-12-21,BlueDart,Returned
7378,7378,2024-10-27,,BlueDart,Returned
7379,7379,2024-06-05,,BlueDart,Returned
7380,7380,2024-10-18,,Ecom Express,Delivered
7381,7381,2024-01-14,2024-01-17,Ecom Express,Delivered
7382,7382,2024-02-28,2024-03-03,Ecom Express,Delivered
7383,7383,2024-05-10,,Delhivery,In Transit
7384,7384,2024-08-06,2024-08-13,Delhivery,Returned
7385,7385,2024-04-10,,BlueDart,Delivered
7386,7386,2024-08-09,2024-08-16,BlueDart,Delivered
7387,7387,2024-11-08,,BlueDart,Returned
7388,7388,2024-11-20,,DTDC,In Transit
7389,7389,2024-09-04,,BlueDart,Returned
7390,7390,2024-11-03,,Ecom Express,In Transit
7391,7391,2024-12-07,2024-12-15,Ecom Express,In Transit
7392,7392,2024-06-11,,Ecom Express,In Transit
7393,7393,2024-05-31,,Delhivery,Delivered
7394,7394,2024-06-03,,Ecom Express,Delivered
7395,7395,2024-12-28,,Delhivery,Returned
7396,7396,2024-12-21,,DTDC,Delivered
7397,7397,2024-05-21,,DTDC,In Transit
7398,7398,2024-03-03,,Delhivery,Returned
7399,7399,2024-07-25,,DTDC,Delivered
7400,7400,2024-06-07,,Ecom Express,Returned
7401,7401,2024-08-06,,BlueDart,In Transit
7402,7402,2024-07-23,,Delhivery,Returned
7403,7403,2024-03-21,,Delhivery,Returned
7404,7404,2024-04-12,,Ecom Express,Delivered
7405,7405,2024-08-14,,BlueDart,Returned
7406,7406,2024-05-30,,Ecom Express,Delivered
7407,7407,2024-02-26,,Ecom Express,Delivered
7408,7408,2024-12-25,,Ecom Express,Returned
7409,7409,2024-12-28,,DTDC,In Transit
7410,7410,2024-03-09,2024-03-18,DTDC,In Transit
7411,7411,2024-10-20,2024-10-29,Ecom Express,Returned
7412,7412,2024-10-04,2024-10-10,DTDC,In Transit
7413,7413,2024-06-04,2024-06-09,BlueDart,Returned
7414,7414,2024-04-11,,Ecom Express,Delivered
7415,7415,2024-05-25,2024-06-03,DTDC,Delivered
7416,7416,2024-09-21,,Delhivery,In Transit
7417,7417,2024-08-27,2024-08-31,Delhivery,In Transit
7418,7418,2024-02-03,,BlueDart,Returned
7419,7419,2024-07-26,2024-07-29,Ecom Express,In Transit
7420,7420,2024-09-22,2024-09-25,BlueDart,Returned
7421,7421,2024-02-08,,BlueDart,In Transit
7422,7422,2024-09-12,,BlueDart,Delivered
7423,7423,2024-05-13,,Ecom Express,Delivered
7424,7424,2024-03-12,2024-03-20,Delhivery,Returned
7425,7425,2024-09-09,,Ecom Express,In Transit
7426,7426,2024-12-27,2024-12-31,DTDC,In Transit
7427,7427,2024-05-09,,BlueDart,Delivered
7428,7428,2024-01-15,,DTDC,In Transit
7429,7429,2024-01-05,,Delhivery,Delivered
7430,7430,2024-02-07,,DTDC,In Transit
7431,7431,2024-05-12,2024-05-21,BlueDart,Returned
7432,7432,2024-10-05,,DTDC,Delivered
7433,7433,2024-12-18,,Delhivery,Delivered
7434,7434,2024-05-10,2024-05-20,Delhivery,Returned
7435,7435,2024-12-28,,BlueDart,Returned
7436,7436,2024-08-10,,DTDC,In Transit
7437,7437,2024-05-14,,DTDC,In Transit
7438,7438,2024-05-02,2024-05-10,DTDC,Delivered
7439,7439,2024-11-26,,DTDC,Returned
7440,7440,2024-11-01,2024-11-04,Ecom Express,In Transit
7441,7441,2024-12-06,,Delhivery,In Transit
7442,7442,2024-12-09,,Ecom Express,Returned
7443,7443,2024-11-12,,DTDC,Returned
7444,7444,2024-02-28,,Delhivery,Returned
7445,7445,2024-01-15,,Delhivery,In Transit
7446,7446,2024-06-04,,Delhivery,Delivered
7447,7447,2024-05-18,2024-05-23,DTDC,Returned
7448,7448,2024-02-09,2024-02-14,Delhivery,In Transit
7449,7449,2024-08-07,,Ecom Express,In Transit
7450,7450,2024-11-28,,Ecom Express,Returned
7451,7451,2024-03-11,,DTDC,In Transit
7452,7452,2024-08-10,2024-08-13,DTDC,Delivered
7453,7453,2024-07-11,2024-07-20,DTDC,Returned
7454,7454,2024-07-29,,DTDC,In Transit
7455,7455,2024-04-10,,BlueDart,In Transit
7456,7456,2024-09-13,,Ecom Express,Delivered
7457,7457,2024-12-21,,BlueDart,Delivered
7458,7458,2024-03-17,,BlueDart,In Transit
7459,7459,2024-07-05,,Ecom Express,In Transit
7460,7460,2024-08-01,,Ecom Express,Delivered
7461,7461,2024-05-25,,DTDC,In Transit
7462,7462,2024-11-15,,Delhivery,Returned
7463,7463,2024-11-30,,BlueDart,Delivered
7464,7464,2024-09-07,,Delhivery,Returned
7465,7465,2024-07-21,,Ecom Express,Delivered
7466,7466,2024-10-28,,DTDC,Returned
7467,7467,2024-05-12,2024-05-18,DTDC,Delivered
7468,7468,2024-06-09,,DTDC,Returned
7469,7469,2024-10-19,2024-10-25,Delhivery,In Transit
7470,7470,2024-07-17,2024-07-22,Ecom Express,Returned
7471,7471,2024-11-10,,BlueDart,Returned
7472,7472,2024-04-12,,Delhivery,Delivered
7473,7473,2024-01-23,,BlueDart,In Transit
7474,7474,2024-02-01,,Ecom Express,In Transit
7475,7475,2024-03-08,2024-03-11,BlueDart,In Transit
7476,7476,2024-07-27,2024-08-05,Ecom Express,Delivered
7477,7477,2024-08-10,,Ecom Express,In Transit
7478,7478,2024-11-19,,Ecom Express,Delivered
7479,7479,2024-04-23,,Ecom Express,Delivered
7480,7480,2024-03-20,,DTDC,Delivered
7481,7481,2024-04-22,,BlueDart,Delivered
7482,7482,2024-08-04,,Ecom Express,In Transit
7483,7483,2024-09-15,2024-09-20,DTDC,Returned
7484,7484,2024-10-25,,Ecom Express,Returned
7485,7485,2024-11-14,2024-11-21,Ecom Express,Returned
7486,7486,2024-12-17,,Ecom Express,Returned
7487,7487,2024-08-12,,DTDC,Delivered
7488,7488,2024-11-11,,BlueDart,In Transit
7489,7489,2024-06-08,2024-06-14,Delhivery,In Transit
7490,7490,2024-10-02,,BlueDart,In Transit
7491,7491,2024-11-13,,DTDC,Delivered
7492,7492,2024-09-01,2024-09-10,Ecom Express,Delivered
7493,7493,2024-01-29,2024-02-02,Ecom Express,In Transit
7494,7494,2024-06-01,,BlueDart,Returned
7495,7495,2024-07-12,,BlueDart,Returned
7496,7496,2024-02-15,,BlueDart,In Transit
7497,7497,2024-04-13,,BlueDart,Delivered
7498,7498,2024-07-17,2024-07-20,DTDC,Returned
7499,7499,2024-02-06,2024-02-10,DTDC,Returned
7500,7500,2024-12-21,2024-12-29,Ecom Express,Returned
7501,7501,2024-03-21,2024-03-28,DTDC,In Transit
7502,7502,2024-04-29,2024-05-06,BlueDart,Delivered
7503,7503,2024-03-12,,BlueDart,Returned
7504,7504,2024-02-24,,DTDC,In Transit
7505,7505,2024-05-14,,Ecom Express,In Transit
7506,7506,2024-03-17,2024-03-22,Ecom Express,In Transit
7507,7507,2024-11-05,,Ecom Express,In Transit
7508,7508,2024-07-23,2024-07-30,Delhivery,Returned
7509,7509,2024-05-22,,Ecom Express,In Transit
7510,7510,2024-03-06,,Delhivery,In Transit
7511,7511,2024-10-25,,DTDC,Delivered
7512,7512,2024-08-29,,BlueDart,Returned
7513,7513,2024-09-23,,DTDC,Delivered
7514,7514,2024-03-25,,DTDC,In Transit
7515,7515,2024-03-22,,Ecom Express,Delivered
7516,7516,2024-06-27,,Delhivery,In Transit
7517,7517,2024-02-11,,BlueDart,Returned
7518,7518,2024-09-07,,Delhivery,Returned
